"site" "replicate" "location" "wavenumber" "intensity" "id"
"5403" "Beach" "02" "Outside" 3179.07671 0.88153 4
"5404" "Beach" "02" "Outside" 3177.03754 0.88191 4
"5405" "Beach" "02" "Outside" 3174.99836 0.8823 4
"5406" "Beach" "02" "Outside" 3172.95918 0.88268 4
"5407" "Beach" "02" "Outside" 3170.92001 0.88308 4
"5408" "Beach" "02" "Outside" 3168.88083 0.88348 4
"5409" "Beach" "02" "Outside" 3166.84165 0.88387 4
"5410" "Beach" "02" "Outside" 3164.80248 0.88426 4
"5411" "Beach" "02" "Outside" 3162.7633 0.88465 4
"5412" "Beach" "02" "Outside" 3160.72412 0.88505 4
"5413" "Beach" "02" "Outside" 3158.68495 0.88546 4
"5414" "Beach" "02" "Outside" 3156.64577 0.88588 4
"5415" "Beach" "02" "Outside" 3154.60659 0.88627 4
"5416" "Beach" "02" "Outside" 3152.56741 0.88665 4
"5417" "Beach" "02" "Outside" 3150.52824 0.88702 4
"5418" "Beach" "02" "Outside" 3148.48906 0.88738 4
"5419" "Beach" "02" "Outside" 3146.44988 0.88772 4
"5420" "Beach" "02" "Outside" 3144.41071 0.88804 4
"5421" "Beach" "02" "Outside" 3142.37153 0.88838 4
"5422" "Beach" "02" "Outside" 3140.33235 0.88873 4
"5423" "Beach" "02" "Outside" 3138.29318 0.88908 4
"5424" "Beach" "02" "Outside" 3136.254 0.88942 4
"5425" "Beach" "02" "Outside" 3134.21482 0.88976 4
"5426" "Beach" "02" "Outside" 3132.17565 0.8901 4
"5427" "Beach" "02" "Outside" 3130.13647 0.89044 4
"5428" "Beach" "02" "Outside" 3128.09729 0.89075 4
"5429" "Beach" "02" "Outside" 3126.05812 0.89104 4
"5430" "Beach" "02" "Outside" 3124.01894 0.89132 4
"5431" "Beach" "02" "Outside" 3121.97976 0.89162 4
"5432" "Beach" "02" "Outside" 3119.94059 0.89195 4
"5433" "Beach" "02" "Outside" 3117.90141 0.89226 4
"5434" "Beach" "02" "Outside" 3115.86223 0.89254 4
"5435" "Beach" "02" "Outside" 3113.82305 0.8928 4
"5436" "Beach" "02" "Outside" 3111.78388 0.89304 4
"5437" "Beach" "02" "Outside" 3109.7447 0.89327 4
"5438" "Beach" "02" "Outside" 3107.70552 0.89351 4
"5439" "Beach" "02" "Outside" 3105.66635 0.89375 4
"5440" "Beach" "02" "Outside" 3103.62717 0.89396 4
"5441" "Beach" "02" "Outside" 3101.58799 0.89415 4
"5442" "Beach" "02" "Outside" 3099.54882 0.89432 4
"5443" "Beach" "02" "Outside" 3097.50964 0.89447 4
"5444" "Beach" "02" "Outside" 3095.47046 0.89463 4
"5445" "Beach" "02" "Outside" 3093.43129 0.89479 4
"5446" "Beach" "02" "Outside" 3091.39211 0.89494 4
"5447" "Beach" "02" "Outside" 3089.35293 0.89507 4
"5448" "Beach" "02" "Outside" 3087.31376 0.89518 4
"5449" "Beach" "02" "Outside" 3085.27458 0.89527 4
"5450" "Beach" "02" "Outside" 3083.2354 0.89537 4
"5451" "Beach" "02" "Outside" 3081.19623 0.89548 4
"5452" "Beach" "02" "Outside" 3079.15705 0.89562 4
"5453" "Beach" "02" "Outside" 3077.11787 0.89577 4
"5454" "Beach" "02" "Outside" 3075.07869 0.89595 4
"5455" "Beach" "02" "Outside" 3073.03952 0.89613 4
"5456" "Beach" "02" "Outside" 3071.00034 0.89633 4
"5457" "Beach" "02" "Outside" 3068.96116 0.89653 4
"5458" "Beach" "02" "Outside" 3066.92199 0.89675 4
"5459" "Beach" "02" "Outside" 3064.88281 0.89696 4
"5460" "Beach" "02" "Outside" 3062.84363 0.89713 4
"5461" "Beach" "02" "Outside" 3060.80446 0.8973 4
"5462" "Beach" "02" "Outside" 3058.76528 0.89751 4
"5463" "Beach" "02" "Outside" 3056.7261 0.89774 4
"5464" "Beach" "02" "Outside" 3054.68693 0.89798 4
"5465" "Beach" "02" "Outside" 3052.64775 0.89821 4
"5466" "Beach" "02" "Outside" 3050.60857 0.8984 4
"5467" "Beach" "02" "Outside" 3048.5694 0.89856 4
"5468" "Beach" "02" "Outside" 3046.53022 0.89872 4
"5469" "Beach" "02" "Outside" 3044.49104 0.89888 4
"5470" "Beach" "02" "Outside" 3042.45186 0.89906 4
"5471" "Beach" "02" "Outside" 3040.41269 0.89925 4
"5472" "Beach" "02" "Outside" 3038.37351 0.89945 4
"5473" "Beach" "02" "Outside" 3036.33433 0.89965 4
"5474" "Beach" "02" "Outside" 3034.29516 0.89983 4
"5475" "Beach" "02" "Outside" 3032.25598 0.89999 4
"5476" "Beach" "02" "Outside" 3030.2168 0.90013 4
"5477" "Beach" "02" "Outside" 3028.17763 0.90025 4
"5478" "Beach" "02" "Outside" 3026.13845 0.90036 4
"5479" "Beach" "02" "Outside" 3024.09927 0.90046 4
"5480" "Beach" "02" "Outside" 3022.0601 0.90053 4
"5481" "Beach" "02" "Outside" 3020.02092 0.90065 4
"5482" "Beach" "02" "Outside" 3017.98174 0.90078 4
"5483" "Beach" "02" "Outside" 3015.94257 0.90089 4
"5484" "Beach" "02" "Outside" 3013.90339 0.90097 4
"5485" "Beach" "02" "Outside" 3011.86421 0.90101 4
"5486" "Beach" "02" "Outside" 3009.82504 0.90102 4
"5487" "Beach" "02" "Outside" 3007.78586 0.90101 4
"5488" "Beach" "02" "Outside" 3005.74668 0.90099 4
"5489" "Beach" "02" "Outside" 3003.7075 0.90093 4
"5490" "Beach" "02" "Outside" 3001.66833 0.90081 4
"5491" "Beach" "02" "Outside" 2999.62915 0.90065 4
"5492" "Beach" "02" "Outside" 2997.58997 0.90042 4
"5493" "Beach" "02" "Outside" 2995.5508 0.9001 4
"5494" "Beach" "02" "Outside" 2993.51162 0.89968 4
"5495" "Beach" "02" "Outside" 2991.47244 0.89918 4
"5496" "Beach" "02" "Outside" 2989.43327 0.89854 4
"5497" "Beach" "02" "Outside" 2987.39409 0.89776 4
"5498" "Beach" "02" "Outside" 2985.35491 0.89685 4
"5499" "Beach" "02" "Outside" 2983.31574 0.89579 4
"5500" "Beach" "02" "Outside" 2981.27656 0.89458 4
"5501" "Beach" "02" "Outside" 2979.23738 0.89319 4
"5502" "Beach" "02" "Outside" 2977.19821 0.89154 4
"5503" "Beach" "02" "Outside" 2975.15903 0.88966 4
"5504" "Beach" "02" "Outside" 2973.11985 0.88757 4
"5505" "Beach" "02" "Outside" 2971.08067 0.88535 4
"5506" "Beach" "02" "Outside" 2969.0415 0.88307 4
"5507" "Beach" "02" "Outside" 2967.00232 0.88084 4
"5508" "Beach" "02" "Outside" 2964.96314 0.87869 4
"5509" "Beach" "02" "Outside" 2962.92397 0.87666 4
"5510" "Beach" "02" "Outside" 2960.88479 0.87478 4
"5511" "Beach" "02" "Outside" 2958.84561 0.87298 4
"5512" "Beach" "02" "Outside" 2956.80644 0.8712 4
"5513" "Beach" "02" "Outside" 2954.76726 0.8693 4
"5514" "Beach" "02" "Outside" 2952.72808 0.86718 4
"5515" "Beach" "02" "Outside" 2950.68891 0.86467 4
"5516" "Beach" "02" "Outside" 2948.64973 0.86161 4
"5517" "Beach" "02" "Outside" 2946.61055 0.85784 4
"5518" "Beach" "02" "Outside" 2944.57138 0.85316 4
"5519" "Beach" "02" "Outside" 2942.5322 0.84721 4
"5520" "Beach" "02" "Outside" 2940.49302 0.83931 4
"5521" "Beach" "02" "Outside" 2938.45385 0.82841 4
"5522" "Beach" "02" "Outside" 2936.41467 0.81322 4
"5523" "Beach" "02" "Outside" 2934.37549 0.79288 4
"5524" "Beach" "02" "Outside" 2932.33631 0.76778 4
"5525" "Beach" "02" "Outside" 2930.29714 0.73961 4
"5526" "Beach" "02" "Outside" 2928.25796 0.7107 4
"5527" "Beach" "02" "Outside" 2926.21878 0.68316 4
"5528" "Beach" "02" "Outside" 2924.17961 0.65864 4
"5529" "Beach" "02" "Outside" 2922.14043 0.63832 4
"5530" "Beach" "02" "Outside" 2920.10125 0.62294 4
"5531" "Beach" "02" "Outside" 2918.06208 0.61298 4
"5532" "Beach" "02" "Outside" 2916.0229 0.60864 4
"5533" "Beach" "02" "Outside" 2913.98372 0.60993 4
"5534" "Beach" "02" "Outside" 2911.94455 0.61672 4
"5535" "Beach" "02" "Outside" 2909.90537 0.62864 4
"5536" "Beach" "02" "Outside" 2907.86619 0.6451 4
"5537" "Beach" "02" "Outside" 2905.82702 0.66525 4
"5538" "Beach" "02" "Outside" 2903.78784 0.68786 4
"5539" "Beach" "02" "Outside" 2901.74866 0.71135 4
"5540" "Beach" "02" "Outside" 2899.70949 0.73382 4
"5541" "Beach" "02" "Outside" 2897.67031 0.75351 4
"5542" "Beach" "02" "Outside" 2895.63113 0.76927 4
"5543" "Beach" "02" "Outside" 2893.59195 0.78115 4
"5544" "Beach" "02" "Outside" 2891.55278 0.79031 4
"5545" "Beach" "02" "Outside" 2889.5136 0.79821 4
"5546" "Beach" "02" "Outside" 2887.47442 0.80582 4
"5547" "Beach" "02" "Outside" 2885.43525 0.81343 4
"5548" "Beach" "02" "Outside" 2883.39607 0.82105 4
"5549" "Beach" "02" "Outside" 2881.35689 0.82855 4
"5550" "Beach" "02" "Outside" 2879.31772 0.8358 4
"5551" "Beach" "02" "Outside" 2877.27854 0.84276 4
"5552" "Beach" "02" "Outside" 2875.23936 0.84936 4
"5553" "Beach" "02" "Outside" 2873.20019 0.85514 4
"5554" "Beach" "02" "Outside" 2871.16101 0.85846 4
"5555" "Beach" "02" "Outside" 2869.12183 0.85649 4
"5556" "Beach" "02" "Outside" 2867.08266 0.847 4
"5557" "Beach" "02" "Outside" 2865.04348 0.83031 4
"5558" "Beach" "02" "Outside" 2863.0043 0.80897 4
"5559" "Beach" "02" "Outside" 2860.96512 0.78594 4
"5560" "Beach" "02" "Outside" 2858.92595 0.76359 4
"5561" "Beach" "02" "Outside" 2856.88677 0.74363 4
"5562" "Beach" "02" "Outside" 2854.84759 0.72723 4
"5563" "Beach" "02" "Outside" 2852.80842 0.71517 4
"5564" "Beach" "02" "Outside" 2850.76924 0.70795 4
"5565" "Beach" "02" "Outside" 2848.73006 0.7059 4
"5566" "Beach" "02" "Outside" 2846.69089 0.70917 4
"5567" "Beach" "02" "Outside" 2844.65171 0.71775 4
"5568" "Beach" "02" "Outside" 2842.61253 0.73143 4
"5569" "Beach" "02" "Outside" 2840.57336 0.74979 4
"5570" "Beach" "02" "Outside" 2838.53418 0.77209 4
"5571" "Beach" "02" "Outside" 2836.495 0.79717 4
"5572" "Beach" "02" "Outside" 2834.45583 0.82322 4
"5573" "Beach" "02" "Outside" 2832.41665 0.84762 4
"5574" "Beach" "02" "Outside" 2830.37747 0.8673 4
"5575" "Beach" "02" "Outside" 2828.3383 0.88016 4
"5576" "Beach" "02" "Outside" 2826.29912 0.88667 4
"5577" "Beach" "02" "Outside" 2824.25994 0.88942 4
"5578" "Beach" "02" "Outside" 2822.22076 0.89085 4
"5579" "Beach" "02" "Outside" 2820.18159 0.89208 4
"5580" "Beach" "02" "Outside" 2818.14241 0.8933 4
"5581" "Beach" "02" "Outside" 2816.10323 0.89453 4
"5582" "Beach" "02" "Outside" 2814.06406 0.89571 4
"5583" "Beach" "02" "Outside" 2812.02488 0.89684 4
"5584" "Beach" "02" "Outside" 2809.9857 0.89791 4
"5585" "Beach" "02" "Outside" 2807.94653 0.89891 4
"5586" "Beach" "02" "Outside" 2805.90735 0.89985 4
"5587" "Beach" "02" "Outside" 2803.86817 0.90074 4
"5588" "Beach" "02" "Outside" 2801.829 0.90157 4
"5589" "Beach" "02" "Outside" 2799.78982 0.90236 4
"5590" "Beach" "02" "Outside" 2797.75064 0.90313 4
"5591" "Beach" "02" "Outside" 2795.71147 0.90387 4
"5592" "Beach" "02" "Outside" 2793.67229 0.90456 4
"5593" "Beach" "02" "Outside" 2791.63311 0.90523 4
"5594" "Beach" "02" "Outside" 2789.59394 0.90586 4
"5595" "Beach" "02" "Outside" 2787.55476 0.90648 4
"5596" "Beach" "02" "Outside" 2785.51558 0.90705 4
"5597" "Beach" "02" "Outside" 2783.4764 0.9076 4
"5598" "Beach" "02" "Outside" 2781.43723 0.90811 4
"5599" "Beach" "02" "Outside" 2779.39805 0.9086 4
"5600" "Beach" "02" "Outside" 2777.35887 0.90908 4
"5601" "Beach" "02" "Outside" 2775.3197 0.90954 4
"5602" "Beach" "02" "Outside" 2773.28052 0.90995 4
"5603" "Beach" "02" "Outside" 2771.24134 0.91033 4
"5604" "Beach" "02" "Outside" 2769.20217 0.91069 4
"5605" "Beach" "02" "Outside" 2767.16299 0.91103 4
"5606" "Beach" "02" "Outside" 2765.12381 0.91134 4
"5607" "Beach" "02" "Outside" 2763.08464 0.91161 4
"5608" "Beach" "02" "Outside" 2761.04546 0.91187 4
"5609" "Beach" "02" "Outside" 2759.00628 0.91211 4
"5610" "Beach" "02" "Outside" 2756.96711 0.91232 4
"5611" "Beach" "02" "Outside" 2754.92793 0.91251 4
"5612" "Beach" "02" "Outside" 2752.88875 0.91268 4
"5613" "Beach" "02" "Outside" 2750.84957 0.91284 4
"5614" "Beach" "02" "Outside" 2748.8104 0.91297 4
"5615" "Beach" "02" "Outside" 2746.77122 0.91309 4
"5616" "Beach" "02" "Outside" 2744.73204 0.91318 4
"5617" "Beach" "02" "Outside" 2742.69287 0.91327 4
"5618" "Beach" "02" "Outside" 2740.65369 0.91339 4
"5619" "Beach" "02" "Outside" 2738.61451 0.91351 4
"5620" "Beach" "02" "Outside" 2736.57534 0.91364 4
"5621" "Beach" "02" "Outside" 2734.53616 0.91376 4
"5622" "Beach" "02" "Outside" 2732.49698 0.91385 4
"5623" "Beach" "02" "Outside" 2730.45781 0.91394 4
"5624" "Beach" "02" "Outside" 2728.41863 0.91406 4
"5625" "Beach" "02" "Outside" 2726.37945 0.91419 4
"5626" "Beach" "02" "Outside" 2724.34028 0.91432 4
"5627" "Beach" "02" "Outside" 2722.3011 0.91446 4
"5628" "Beach" "02" "Outside" 2720.26192 0.91461 4
"5629" "Beach" "02" "Outside" 2718.22275 0.91478 4
"5630" "Beach" "02" "Outside" 2716.18357 0.91495 4
"5631" "Beach" "02" "Outside" 2714.14439 0.91512 4
"5632" "Beach" "02" "Outside" 2712.10521 0.91528 4
"5633" "Beach" "02" "Outside" 2710.06604 0.91541 4
"5634" "Beach" "02" "Outside" 2708.02686 0.91555 4
"5635" "Beach" "02" "Outside" 2705.98768 0.91568 4
"5636" "Beach" "02" "Outside" 2703.94851 0.91582 4
"5637" "Beach" "02" "Outside" 2701.90933 0.91599 4
"5638" "Beach" "02" "Outside" 2699.87015 0.91615 4
"5639" "Beach" "02" "Outside" 2697.83098 0.9163 4
"5640" "Beach" "02" "Outside" 2695.7918 0.9164 4
"5641" "Beach" "02" "Outside" 2693.75262 0.91648 4
"5642" "Beach" "02" "Outside" 2691.71345 0.91652 4
"5643" "Beach" "02" "Outside" 2689.67427 0.91656 4
"5644" "Beach" "02" "Outside" 2687.63509 0.91658 4
"5645" "Beach" "02" "Outside" 2685.59592 0.9166 4
"5646" "Beach" "02" "Outside" 2683.55674 0.9166 4
"5647" "Beach" "02" "Outside" 2681.51756 0.91661 4
"5648" "Beach" "02" "Outside" 2679.47838 0.91661 4
"5649" "Beach" "02" "Outside" 2677.43921 0.91657 4
"5650" "Beach" "02" "Outside" 2675.40003 0.9165 4
"5651" "Beach" "02" "Outside" 2673.36085 0.91641 4
"5652" "Beach" "02" "Outside" 2671.32168 0.91632 4
"5653" "Beach" "02" "Outside" 2669.2825 0.91624 4
"5654" "Beach" "02" "Outside" 2667.24332 0.91618 4
"5655" "Beach" "02" "Outside" 2665.20415 0.91614 4
"5656" "Beach" "02" "Outside" 2663.16497 0.91612 4
"5657" "Beach" "02" "Outside" 2661.12579 0.9161 4
"5658" "Beach" "02" "Outside" 2659.08662 0.91609 4
"5659" "Beach" "02" "Outside" 2657.04744 0.91606 4
"5660" "Beach" "02" "Outside" 2655.00826 0.91603 4
"5661" "Beach" "02" "Outside" 2652.96909 0.916 4
"5662" "Beach" "02" "Outside" 2650.92991 0.91598 4
"5663" "Beach" "02" "Outside" 2648.89073 0.91598 4
"5664" "Beach" "02" "Outside" 2646.85156 0.91599 4
"5665" "Beach" "02" "Outside" 2644.81238 0.916 4
"5666" "Beach" "02" "Outside" 2642.7732 0.916 4
"5667" "Beach" "02" "Outside" 2640.73402 0.91599 4
"5668" "Beach" "02" "Outside" 2638.69485 0.91597 4
"5669" "Beach" "02" "Outside" 2636.65567 0.91595 4
"5670" "Beach" "02" "Outside" 2634.61649 0.91595 4
"5671" "Beach" "02" "Outside" 2632.57732 0.91598 4
"5672" "Beach" "02" "Outside" 2630.53814 0.91604 4
"5673" "Beach" "02" "Outside" 2628.49896 0.91615 4
"5674" "Beach" "02" "Outside" 2626.45979 0.91628 4
"5675" "Beach" "02" "Outside" 2624.42061 0.91642 4
"5676" "Beach" "02" "Outside" 2622.38143 0.91658 4
"5677" "Beach" "02" "Outside" 2620.34226 0.91675 4
"5678" "Beach" "02" "Outside" 2618.30308 0.91693 4
"5679" "Beach" "02" "Outside" 2616.2639 0.9171 4
"5680" "Beach" "02" "Outside" 2614.22473 0.91727 4
"5681" "Beach" "02" "Outside" 2612.18555 0.91741 4
"5682" "Beach" "02" "Outside" 2610.14637 0.91755 4
"5683" "Beach" "02" "Outside" 2608.1072 0.91768 4
"5684" "Beach" "02" "Outside" 2606.06802 0.91777 4
"5685" "Beach" "02" "Outside" 2604.02884 0.91782 4
"5686" "Beach" "02" "Outside" 2601.98966 0.91786 4
"5687" "Beach" "02" "Outside" 2599.95049 0.91792 4
"5688" "Beach" "02" "Outside" 2597.91131 0.91799 4
"5689" "Beach" "02" "Outside" 2595.87213 0.91807 4
"5690" "Beach" "02" "Outside" 2593.83296 0.91814 4
"5691" "Beach" "02" "Outside" 2591.79378 0.91821 4
"5692" "Beach" "02" "Outside" 2589.7546 0.91829 4
"5693" "Beach" "02" "Outside" 2587.71543 0.91836 4
"5694" "Beach" "02" "Outside" 2585.67625 0.91842 4
"5695" "Beach" "02" "Outside" 2583.63707 0.91847 4
"5696" "Beach" "02" "Outside" 2581.5979 0.91853 4
"5697" "Beach" "02" "Outside" 2579.55872 0.91857 4
"5698" "Beach" "02" "Outside" 2577.51954 0.91863 4
"5699" "Beach" "02" "Outside" 2575.48037 0.91868 4
"5700" "Beach" "02" "Outside" 2573.44119 0.91873 4
"5701" "Beach" "02" "Outside" 2571.40201 0.91874 4
"5702" "Beach" "02" "Outside" 2569.36283 0.91875 4
"5703" "Beach" "02" "Outside" 2567.32366 0.91874 4
"5704" "Beach" "02" "Outside" 2565.28448 0.91872 4
"5705" "Beach" "02" "Outside" 2563.2453 0.9187 4
"5706" "Beach" "02" "Outside" 2561.20613 0.9187 4
"5707" "Beach" "02" "Outside" 2559.16695 0.9187 4
"5708" "Beach" "02" "Outside" 2557.12777 0.91871 4
"5709" "Beach" "02" "Outside" 2555.0886 0.91871 4
"5710" "Beach" "02" "Outside" 2553.04942 0.91871 4
"5711" "Beach" "02" "Outside" 2551.01024 0.91868 4
"5712" "Beach" "02" "Outside" 2548.97107 0.91864 4
"5713" "Beach" "02" "Outside" 2546.93189 0.91859 4
"5714" "Beach" "02" "Outside" 2544.89271 0.91852 4
"5715" "Beach" "02" "Outside" 2542.85354 0.91846 4
"5716" "Beach" "02" "Outside" 2540.81436 0.91842 4
"5717" "Beach" "02" "Outside" 2538.77518 0.91838 4
"5718" "Beach" "02" "Outside" 2536.73601 0.91836 4
"5719" "Beach" "02" "Outside" 2534.69683 0.91835 4
"5720" "Beach" "02" "Outside" 2532.65765 0.91834 4
"5721" "Beach" "02" "Outside" 2530.61847 0.91834 4
"5722" "Beach" "02" "Outside" 2528.5793 0.91834 4
"5723" "Beach" "02" "Outside" 2526.54012 0.91838 4
"5724" "Beach" "02" "Outside" 2524.50094 0.91843 4
"5725" "Beach" "02" "Outside" 2522.46177 0.91849 4
"5726" "Beach" "02" "Outside" 2520.42259 0.91855 4
"5727" "Beach" "02" "Outside" 2518.38341 0.91863 4
"5728" "Beach" "02" "Outside" 2516.34424 0.91871 4
"5729" "Beach" "02" "Outside" 2514.30506 0.9188 4
"5730" "Beach" "02" "Outside" 2512.26588 0.91888 4
"5731" "Beach" "02" "Outside" 2510.22671 0.91896 4
"5732" "Beach" "02" "Outside" 2508.18753 0.91905 4
"5733" "Beach" "02" "Outside" 2506.14835 0.91916 4
"5734" "Beach" "02" "Outside" 2504.10918 0.91928 4
"5735" "Beach" "02" "Outside" 2502.07 0.9194 4
"5736" "Beach" "02" "Outside" 2500.03082 0.91953 4
"5737" "Beach" "02" "Outside" 2497.99165 0.91964 4
"5738" "Beach" "02" "Outside" 2495.95247 0.91975 4
"5739" "Beach" "02" "Outside" 2493.91329 0.91986 4
"5740" "Beach" "02" "Outside" 2491.87411 0.91998 4
"5741" "Beach" "02" "Outside" 2489.83494 0.92011 4
"5742" "Beach" "02" "Outside" 2487.79576 0.92025 4
"5743" "Beach" "02" "Outside" 2485.75658 0.92038 4
"5744" "Beach" "02" "Outside" 2483.71741 0.92049 4
"5745" "Beach" "02" "Outside" 2481.67823 0.92059 4
"5746" "Beach" "02" "Outside" 2479.63905 0.92068 4
"5747" "Beach" "02" "Outside" 2477.59988 0.92077 4
"5748" "Beach" "02" "Outside" 2475.5607 0.92085 4
"5749" "Beach" "02" "Outside" 2473.52152 0.92094 4
"5750" "Beach" "02" "Outside" 2471.48235 0.92102 4
"5751" "Beach" "02" "Outside" 2469.44317 0.9211 4
"5752" "Beach" "02" "Outside" 2467.40399 0.92118 4
"5753" "Beach" "02" "Outside" 2465.36482 0.92127 4
"5754" "Beach" "02" "Outside" 2463.32564 0.92135 4
"5755" "Beach" "02" "Outside" 2461.28646 0.9214 4
"5756" "Beach" "02" "Outside" 2459.24728 0.92146 4
"5757" "Beach" "02" "Outside" 2457.20811 0.92152 4
"5758" "Beach" "02" "Outside" 2455.16893 0.92157 4
"5759" "Beach" "02" "Outside" 2453.12975 0.92161 4
"5760" "Beach" "02" "Outside" 2451.09058 0.92164 4
"5761" "Beach" "02" "Outside" 2449.0514 0.92166 4
"5762" "Beach" "02" "Outside" 2447.01222 0.92167 4
"5763" "Beach" "02" "Outside" 2444.97305 0.92168 4
"5764" "Beach" "02" "Outside" 2442.93387 0.92167 4
"5765" "Beach" "02" "Outside" 2440.89469 0.92167 4
"5766" "Beach" "02" "Outside" 2438.85552 0.92167 4
"5767" "Beach" "02" "Outside" 2436.81634 0.92166 4
"5768" "Beach" "02" "Outside" 2434.77716 0.92166 4
"5769" "Beach" "02" "Outside" 2432.73799 0.92166 4
"5770" "Beach" "02" "Outside" 2430.69881 0.92164 4
"5771" "Beach" "02" "Outside" 2428.65963 0.92161 4
"5772" "Beach" "02" "Outside" 2426.62046 0.92158 4
"5773" "Beach" "02" "Outside" 2424.58128 0.92155 4
"5774" "Beach" "02" "Outside" 2422.5421 0.92153 4
"5775" "Beach" "02" "Outside" 2420.50292 0.92153 4
"5776" "Beach" "02" "Outside" 2418.46375 0.92154 4
"5777" "Beach" "02" "Outside" 2416.42457 0.92156 4
"5778" "Beach" "02" "Outside" 2414.38539 0.92156 4
"5779" "Beach" "02" "Outside" 2412.34622 0.92154 4
"5780" "Beach" "02" "Outside" 2410.30704 0.92152 4
"5781" "Beach" "02" "Outside" 2408.26786 0.9215 4
"5782" "Beach" "02" "Outside" 2406.22869 0.92149 4
"5783" "Beach" "02" "Outside" 2404.18951 0.9215 4
"5784" "Beach" "02" "Outside" 2402.15033 0.92155 4
"5785" "Beach" "02" "Outside" 2400.11116 0.92162 4
"5786" "Beach" "02" "Outside" 2398.07198 0.92169 4
"5787" "Beach" "02" "Outside" 2396.0328 0.92176 4
"5788" "Beach" "02" "Outside" 2393.99363 0.92182 4
"5789" "Beach" "02" "Outside" 2391.95445 0.92188 4
"5790" "Beach" "02" "Outside" 2389.91527 0.92193 4
"5791" "Beach" "02" "Outside" 2387.87609 0.92196 4
"5792" "Beach" "02" "Outside" 2385.83692 0.922 4
"5793" "Beach" "02" "Outside" 2383.79774 0.92207 4
"5794" "Beach" "02" "Outside" 2381.75856 0.9222 4
"5795" "Beach" "02" "Outside" 2379.71939 0.92243 4
"5796" "Beach" "02" "Outside" 2377.68021 0.92276 4
"5797" "Beach" "02" "Outside" 2375.64103 0.92315 4
"5798" "Beach" "02" "Outside" 2373.60186 0.92344 4
"5799" "Beach" "02" "Outside" 2371.56268 0.92357 4
"5800" "Beach" "02" "Outside" 2369.5235 0.92363 4
"5801" "Beach" "02" "Outside" 2367.48433 0.92372 4
"5802" "Beach" "02" "Outside" 2365.44515 0.92393 4
"5803" "Beach" "02" "Outside" 2363.40597 0.92414 4
"5804" "Beach" "02" "Outside" 2361.3668 0.92419 4
"5805" "Beach" "02" "Outside" 2359.32762 0.92407 4
"5806" "Beach" "02" "Outside" 2357.28844 0.92389 4
"5807" "Beach" "02" "Outside" 2355.24927 0.92371 4
"5808" "Beach" "02" "Outside" 2353.21009 0.92353 4
"5809" "Beach" "02" "Outside" 2351.17091 0.92335 4
"5810" "Beach" "02" "Outside" 2349.13173 0.92318 4
"5811" "Beach" "02" "Outside" 2347.09256 0.92303 4
"5812" "Beach" "02" "Outside" 2345.05338 0.92291 4
"5813" "Beach" "02" "Outside" 2343.0142 0.92286 4
"5814" "Beach" "02" "Outside" 2340.97503 0.92285 4
"5815" "Beach" "02" "Outside" 2338.93585 0.92286 4
"5816" "Beach" "02" "Outside" 2336.89667 0.92285 4
"5817" "Beach" "02" "Outside" 2334.8575 0.92275 4
"5818" "Beach" "02" "Outside" 2332.81832 0.92255 4
"5819" "Beach" "02" "Outside" 2330.77914 0.92232 4
"5820" "Beach" "02" "Outside" 2328.73997 0.92215 4
"5821" "Beach" "02" "Outside" 2326.70079 0.92205 4
